Groupe de la nomenclature INCA 2,Libellé,Type,Date,Région,Vague,Unité,Famille de substances,Substance,Contamination rapportée,LB,UB,MB
Biscuits sucrés ou salés et barres,biscuit sec au chocolat,N,2007,99,1,mg/kg,Additifs,Acide tartrique  (E334),NQ (40),0,40.0,20.0
Biscuits sucrés ou salés et barres,biscuit sec au chocolat,N,2008,99,2,mg/kg,Additifs,Acide tartrique  (E334),ND (30),0,30.0,15.0
Biscuits sucrés ou salés et barres,biscuit sec,N,2007,99,1,mg/kg,Additifs,Acide tartrique  (E334),55,55,55,55
Biscuits sucrés ou salés et barres,biscuit sec,N,2008,99,2,mg/kg,Additifs,Acide tartrique  (E334),41,41,41,41
Pâtisseries et gâteaux,moelleux au chocolat,N,2007,99,1,mg/kg,Additifs,Acide tartrique  (E334),NQ (40),0,40.0,20.0
Pâtisseries et gâteaux,moelleux au chocolat,N,2008,99,2,mg/kg,Additifs,Acide tartrique  (E334),ND (30),0,30.0,15.0
Pâtisseries et gâteaux,gateau moelleux fourré ou non,N,2007,99,1,mg/kg,Additifs,Acide tartrique  (E334),NQ (40),0,40.0,20.0
Pâtisseries et gâteaux,gateau moelleux fourré ou non,N,2008,99,2,mg/kg,Additifs,Acide tartrique  (E334),ND (30),0,30.0,15.0
Pâtisseries et gâteaux,"chou, chouquette",N,2007,99,1,mg/kg,Additifs,Acide tartrique  (E334),NQ (40),0,40.0,20.0
Pâtisseries et gâteaux,"chou, chouquette",N,2008,99,2,mg/kg,Additifs,Acide tartrique  (E334),ND (30),0,30.0,15.0
Pâtisseries et gâteaux,crêpe sucrée,N,2007,99,1,mg/kg,Additifs,Acide tartrique  (E334),NQ (40),0,40.0,20.0
Pâtisseries et gâteaux,crêpe sucrée,N,2008,99,2,mg/kg,Additifs,Acide tartrique  (E334),ND (30),0,30.0,15.0
Pâtisseries et gâteaux,crêpe ou gaufre,N,2007,99,1,mg/kg,Additifs,Acide tartrique  (E334),ND (30),0,30.0,15.0
Pâtisseries et gâteaux,crêpe ou gaufre,N,2008,99,2,mg/kg,Additifs,Acide tartrique  (E334),ND (30),0,30.0,15.0
Pâtisseries et gâteaux,gâteau,N,2007,99,1,mg/kg,Additifs,Acide tartrique  (E334),270,270,270,270
Pâtisseries et gâteaux,gâteau,N,2008,99,2,mg/kg,Additifs,Acide tartrique  (E334),225,225,225,225
Pâtisseries et gâteaux,tarte ou tartelette,N,2007,99,1,mg/kg,Additifs,Acide tartrique  (E334),NQ (40),0,40.0,20.0
Pâtisseries et gâteaux,tarte ou tartelette,N,2008,99,2,mg/kg,Additifs,Acide tartrique  (E334),ND (30),0,30.0,15.0
Fromages,fromage fondu,N,2007,99,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Fromages,fromage fondu,N,2008,99,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Fromages,camembert et apparenté,N,2007,99,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Fromages,camembert et apparenté,N,2008,99,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Fromages,"cantal, morbier et apparenté",N,2007,99,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Fromages,"cantal, morbier et apparenté",N,2008,99,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Fromages,chèvre,N,2007,99,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Fromages,chèvre,N,2008,99,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Fromages,edam et apparenté,N,2007,99,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Fromages,edam et apparenté,N,2008,99,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Fromages,gruyère,N,2007,99,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Fromages,gruyère,N,2008,99,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Margarine,margarine allégée,N,2007,99,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Margarine,margarine allégée,N,2008,99,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Viande,bœuf steak,R,2007,1,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Viande,bœuf steak,R,2007,7,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Viande,bœuf steak,R,2007,34,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Viande,bœuf steak,R,2008,1,2,mg/kg ,Additifs,Acide tartrique  (E334),,,,
Viande,bœuf steak,R,2008,2,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Viande,bœuf steak,R,2008,2,2,mg/kg ,Additifs,Acide tartrique  (E334),,,,
Viande,bœuf steak,R,2008,5,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Viande,bœuf steak,R,2008,6,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Viande,bœuf steak,R,2008,7,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Viande,bœuf steak,R,2008,8,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Viande,bœuf steak,R,2008,8,2,mg/kg ,Additifs,Acide tartrique  (E334),,,,
Viande,bœuf steak,R,2008,9,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Viande,bœuf steak,R,2008,9,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Viande,bœuf steak,R,2008,34,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Viande,bœuf steak,R,2009,5,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Viande,bœuf steak,R,2009,6,2,mg/kg ,Additifs,Acide tartrique  (E334),,,,
Viande,côte de porc,R,2007,1,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Viande,côte de porc,R,2007,34,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Viande,côte de porc,R,2008,1,2,mg/kg ,Additifs,Acide tartrique  (E334),,,,
Viande,côte de porc,R,2008,2,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Viande,côte de porc,R,2008,2,2,mg/kg ,Additifs,Acide tartrique  (E334),,,,
Viande,côte de porc,R,2008,5,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Viande,côte de porc,R,2008,6,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Viande,côte de porc,R,2008,7,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Viande,côte de porc,R,2008,8,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Viande,côte de porc,R,2008,8,2,mg/kg ,Additifs,Acide tartrique  (E334),,,,
Viande,côte de porc,R,2008,9,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Viande,côte de porc,R,2008,9,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Viande,côte de porc,R,2008,34,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Viande,côte de porc,R,2009,5,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Viande,côte de porc,R,2009,6,2,mg/kg ,Additifs,Acide tartrique  (E334),,,,
Viande,rôti de porc,R,2007,1,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Viande,rôti de porc,R,2007,34,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Viande,rôti de porc,R,2008,1,2,mg/kg ,Additifs,Acide tartrique  (E334),,,,
Viande,rôti de porc,R,2008,2,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Viande,rôti de porc,R,2008,2,2,mg/kg ,Additifs,Acide tartrique  (E334),,,,
Viande,rôti de porc,R,2008,5,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Viande,rôti de porc,R,2008,6,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Viande,rôti de porc,R,2008,7,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Viande,rôti de porc,R,2008,8,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Viande,rôti de porc,R,2008,8,2,mg/kg ,Additifs,Acide tartrique  (E334),,,,
Viande,rôti de porc,R,2008,9,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Viande,rôti de porc,R,2008,9,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Viande,rôti de porc,R,2008,34,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Viande,rôti de porc,R,2009,5,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Viande,rôti de porc,R,2009,6,2,mg/kg ,Additifs,Acide tartrique  (E334),,,,
Abats,foie,R,2007,34,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Abats,foie,R,2008,6,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Abats,foie,R,2008,8,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Abats,foie,R,2008,8,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Abats,foie,R,2008,9,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Abats,foie,R,2008,9,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Abats,foie,R,2008,34,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Abats,foie,R,2009,6,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,"lard, bacon",R,2007,1,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,"lard, bacon",R,2008,1,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,"lard, bacon",R,2008,5,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,"lard, bacon",R,2009,5,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,chipolata,R,2008,8,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,chipolata,R,2008,8,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,jambon cuit,R,2007,1,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,jambon cuit,R,2007,7,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,jambon cuit,R,2007,34,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,jambon cuit,R,2008,1,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,jambon cuit,R,2008,2,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,jambon cuit,R,2008,2,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,jambon cuit,R,2008,5,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,jambon cuit,R,2008,6,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,jambon cuit,R,2008,7,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,jambon cuit,R,2008,8,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,jambon cuit,R,2008,8,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,jambon cuit,R,2008,9,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,jambon cuit,R,2008,9,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,jambon cuit,R,2008,34,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,jambon cuit,R,2009,5,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,jambon cuit,R,2009,6,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,jambon cru,R,2007,7,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,jambon cru,R,2007,34,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,jambon cru,R,2008,5,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,jambon cru,R,2008,6,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,jambon cru,R,2008,7,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,jambon cru,R,2008,8,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,jambon cru,R,2008,8,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,jambon cru,R,2008,9,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,jambon cru,R,2008,9,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,jambon cru,R,2008,34,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,jambon cru,R,2009,5,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,jambon cru,R,2009,6,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,saucisson sec,R,2007,1,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,saucisson sec,R,2007,7,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,saucisson sec,R,2007,34,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,saucisson sec,R,2008,1,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,saucisson sec,R,2008,2,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,saucisson sec,R,2008,2,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,saucisson sec,R,2008,5,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,saucisson sec,R,2008,6,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,saucisson sec,R,2008,7,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,saucisson sec,R,2008,8,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,saucisson sec,R,2008,8,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,saucisson sec,R,2008,9,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,saucisson sec,R,2008,9,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,saucisson sec,R,2008,34,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,saucisson sec,R,2009,5,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,saucisson sec,R,2009,6,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,pâté,R,2007,1,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,pâté,R,2007,7,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,pâté,R,2008,1,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,pâté,R,2008,2,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,pâté,R,2008,2,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,pâté,R,2008,5,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,pâté,R,2008,6,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,pâté,R,2008,7,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,pâté,R,2008,8,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,pâté,R,2008,8,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,pâté,R,2008,9,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,pâté,R,2008,9,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,pâté,R,2009,5,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Charcuterie,pâté,R,2009,6,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Légumes (hors pomme de terre),carotte,R,2007,1,1,mg/kg,Additifs,Acide tartrique  (E334),NQ (20),0,20.0,10.0
Légumes (hors pomme de terre),carotte,R,2007,7,1,mg/kg,Additifs,Acide tartrique  (E334),NQ (30),0,30.0,15.0
Légumes (hors pomme de terre),carotte,R,2007,34,1,mg/kg,Additifs,Acide tartrique  (E334),ND (10),0,10.0,5.0
Légumes (hors pomme de terre),carotte,R,2008,1,2,mg/kg ,Additifs,Acide tartrique  (E334),NQ (30),0,30.0,15.0
Légumes (hors pomme de terre),carotte,R,2008,5,1,mg/kg,Additifs,Acide tartrique  (E334),NQ (30),0,30.0,15.0
Légumes (hors pomme de terre),carotte,R,2008,6,1,mg/kg,Additifs,Acide tartrique  (E334),ND (10),0,10.0,5.0
Légumes (hors pomme de terre),carotte,R,2008,7,2,mg/kg,Additifs,Acide tartrique  (E334),ND (10),0,10.0,5.0
Légumes (hors pomme de terre),carotte,R,2008,8,1,mg/kg,Additifs,Acide tartrique  (E334),ND (10),0,10.0,5.0
Légumes (hors pomme de terre),carotte,R,2008,8,2,mg/kg ,Additifs,Acide tartrique  (E334),NQ (30),0,30.0,15.0
Légumes (hors pomme de terre),carotte,R,2008,9,1,mg/kg,Additifs,Acide tartrique  (E334),ND (10),0,10.0,5.0
Légumes (hors pomme de terre),carotte,R,2008,9,2,mg/kg,Additifs,Acide tartrique  (E334),NQ (30),0,30.0,15.0
Légumes (hors pomme de terre),carotte,R,2008,34,2,mg/kg,Additifs,Acide tartrique  (E334),NQ (20),0,20.0,10.0
Légumes (hors pomme de terre),carotte,R,2009,5,2,mg/kg,Additifs,Acide tartrique  (E334),NQ (30),0,30.0,15.0
Légumes (hors pomme de terre),carotte,R,2009,6,2,mg/kg ,Additifs,Acide tartrique  (E334),NQ (30),0,30.0,15.0
Légumes (hors pomme de terre),épinard,R,2008,6,1,mg/kg,Additifs,Acide tartrique  (E334),ND (10),0,10.0,5.0
Légumes (hors pomme de terre),épinard,R,2008,9,1,mg/kg,Additifs,Acide tartrique  (E334),ND (10),0,10.0,5.0
Légumes (hors pomme de terre),épinard,R,2008,9,2,mg/kg,Additifs,Acide tartrique  (E334),NQ (30),0,30.0,15.0
Légumes (hors pomme de terre),épinard,R,2009,6,2,mg/kg ,Additifs,Acide tartrique  (E334),ND (10),0,10.0,5.0
Légumes (hors pomme de terre),haricot,R,2007,1,1,mg/kg,Additifs,Acide tartrique  (E334),NQ (20),0,20.0,10.0
Légumes (hors pomme de terre),haricot,R,2007,7,1,mg/kg,Additifs,Acide tartrique  (E334),ND (10),0,10.0,5.0
Légumes (hors pomme de terre),haricot,R,2007,34,1,mg/kg,Additifs,Acide tartrique  (E334),ND (10),0,10.0,5.0
Légumes (hors pomme de terre),haricot,R,2008,1,2,mg/kg ,Additifs,Acide tartrique  (E334),ND (10),0,10.0,5.0
Légumes (hors pomme de terre),haricot,R,2008,2,1,mg/kg,Additifs,Acide tartrique  (E334),NQ (20),0,20.0,10.0
Légumes (hors pomme de terre),haricot,R,2008,2,2,mg/kg ,Additifs,Acide tartrique  (E334),ND (10),0,10.0,5.0
Légumes (hors pomme de terre),haricot,R,2008,5,1,mg/kg,Additifs,Acide tartrique  (E334),70,70,70,70
Légumes (hors pomme de terre),haricot,R,2008,6,1,mg/kg,Additifs,Acide tartrique  (E334),ND (10),0,10.0,5.0
Légumes (hors pomme de terre),haricot,R,2008,7,2,mg/kg,Additifs,Acide tartrique  (E334),ND (10),0,10.0,5.0
Légumes (hors pomme de terre),haricot,R,2008,8,1,mg/kg,Additifs,Acide tartrique  (E334),ND (10),0,10.0,5.0
Légumes (hors pomme de terre),haricot,R,2008,8,2,mg/kg ,Additifs,Acide tartrique  (E334),ND (10),0,10.0,5.0
Légumes (hors pomme de terre),haricot,R,2008,9,1,mg/kg,Additifs,Acide tartrique  (E334),ND (10),0,10.0,5.0
Légumes (hors pomme de terre),haricot,R,2008,9,2,mg/kg,Additifs,Acide tartrique  (E334),80,80,80,80
Légumes (hors pomme de terre),haricot,R,2008,34,2,mg/kg,Additifs,Acide tartrique  (E334),ND (10),0,10.0,5.0
Légumes (hors pomme de terre),haricot,R,2009,5,2,mg/kg,Additifs,Acide tartrique  (E334),90,90,90,90
Légumes (hors pomme de terre),haricot,R,2009,6,2,mg/kg ,Additifs,Acide tartrique  (E334),ND (10),0,10.0,5.0
Légumes (hors pomme de terre),maïs,R,2007,1,1,mg/kg,Additifs,Acide tartrique  (E334),NQ (20),0,20.0,10.0
Légumes (hors pomme de terre),maïs,R,2007,7,1,mg/kg,Additifs,Acide tartrique  (E334),ND (10),0,10.0,5.0
Légumes (hors pomme de terre),maïs,R,2007,34,1,mg/kg,Additifs,Acide tartrique  (E334),ND (10),0,10.0,5.0
Légumes (hors pomme de terre),maïs,R,2008,1,2,mg/kg ,Additifs,Acide tartrique  (E334),ND (10),0,10.0,5.0
Légumes (hors pomme de terre),maïs,R,2008,2,1,mg/kg,Additifs,Acide tartrique  (E334),NQ (20),0,20.0,10.0
Légumes (hors pomme de terre),maïs,R,2008,2,2,mg/kg ,Additifs,Acide tartrique  (E334),ND (10),0,10.0,5.0
Légumes (hors pomme de terre),maïs,R,2008,5,1,mg/kg,Additifs,Acide tartrique  (E334),ND (10),0,10.0,5.0
Légumes (hors pomme de terre),maïs,R,2008,6,1,mg/kg,Additifs,Acide tartrique  (E334),ND (10),0,10.0,5.0
Légumes (hors pomme de terre),maïs,R,2008,7,2,mg/kg,Additifs,Acide tartrique  (E334),ND (10),0,10.0,5.0
Légumes (hors pomme de terre),maïs,R,2008,8,1,mg/kg,Additifs,Acide tartrique  (E334),ND (10),0,10.0,5.0
Légumes (hors pomme de terre),maïs,R,2008,8,2,mg/kg ,Additifs,Acide tartrique  (E334),ND (10),0,10.0,5.0
Légumes (hors pomme de terre),maïs,R,2008,9,1,mg/kg,Additifs,Acide tartrique  (E334),ND (10),0,10.0,5.0
Légumes (hors pomme de terre),maïs,R,2008,9,2,mg/kg,Additifs,Acide tartrique  (E334),ND (10),0,10.0,5.0
Légumes (hors pomme de terre),maïs,R,2008,34,2,mg/kg,Additifs,Acide tartrique  (E334),ND (10),0,10.0,5.0
Légumes (hors pomme de terre),maïs,R,2009,5,2,mg/kg,Additifs,Acide tartrique  (E334),ND (10),0,10.0,5.0
Légumes (hors pomme de terre),maïs,R,2009,6,2,mg/kg ,Additifs,Acide tartrique  (E334),ND (10),0,10.0,5.0
Légumes (hors pomme de terre),petit pois,R,2007,1,1,mg/kg,Additifs,Acide tartrique  (E334),NQ (20),0,20.0,10.0
Légumes (hors pomme de terre),petit pois,R,2007,7,1,mg/kg,Additifs,Acide tartrique  (E334),ND (10),0,10.0,5.0
Légumes (hors pomme de terre),petit pois,R,2007,34,1,mg/kg,Additifs,Acide tartrique  (E334),ND (10),0,10.0,5.0
Légumes (hors pomme de terre),petit pois,R,2008,1,2,mg/kg ,Additifs,Acide tartrique  (E334),NQ (30),0,30.0,15.0
Légumes (hors pomme de terre),petit pois,R,2008,5,1,mg/kg,Additifs,Acide tartrique  (E334),NQ (30),0,30.0,15.0
Légumes (hors pomme de terre),petit pois,R,2008,6,1,mg/kg,Additifs,Acide tartrique  (E334),ND (10),0,10.0,5.0
Légumes (hors pomme de terre),petit pois,R,2008,7,2,mg/kg,Additifs,Acide tartrique  (E334),ND (10),0,10.0,5.0
Légumes (hors pomme de terre),petit pois,R,2008,8,1,mg/kg,Additifs,Acide tartrique  (E334),ND (10),0,10.0,5.0
Légumes (hors pomme de terre),petit pois,R,2008,8,2,mg/kg ,Additifs,Acide tartrique  (E334),NQ (30),0,30.0,15.0
Légumes (hors pomme de terre),petit pois,R,2008,9,1,mg/kg,Additifs,Acide tartrique  (E334),ND (10),0,10.0,5.0
Légumes (hors pomme de terre),petit pois,R,2008,9,2,mg/kg,Additifs,Acide tartrique  (E334),NQ (30),0,30.0,15.0
Légumes (hors pomme de terre),petit pois,R,2008,34,2,mg/kg,Additifs,Acide tartrique  (E334),ND (10),0,10.0,5.0
Légumes (hors pomme de terre),petit pois,R,2009,5,2,mg/kg,Additifs,Acide tartrique  (E334),NQ (30),0,30.0,15.0
Légumes (hors pomme de terre),petit pois,R,2009,6,2,mg/kg ,Additifs,Acide tartrique  (E334),NQ (30),0,30.0,15.0
Pommes de terre et apparentés,pomme de terre sautée ou frite,R,2007,1,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Pommes de terre et apparentés,pomme de terre sautée ou frite,R,2007,7,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Pommes de terre et apparentés,pomme de terre sautée ou frite,R,2007,34,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Pommes de terre et apparentés,pomme de terre sautée ou frite,R,2008,1,2,mg/kg ,Additifs,Acide tartrique  (E334),,,,
Pommes de terre et apparentés,pomme de terre sautée ou frite,R,2008,2,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Pommes de terre et apparentés,pomme de terre sautée ou frite,R,2008,2,2,mg/kg ,Additifs,Acide tartrique  (E334),,,,
Pommes de terre et apparentés,pomme de terre sautée ou frite,R,2008,5,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Pommes de terre et apparentés,pomme de terre sautée ou frite,R,2008,6,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Pommes de terre et apparentés,pomme de terre sautée ou frite,R,2008,7,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Pommes de terre et apparentés,pomme de terre sautée ou frite,R,2008,9,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Pommes de terre et apparentés,pomme de terre sautée ou frite,R,2008,9,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Pommes de terre et apparentés,pomme de terre sautée ou frite,R,2008,34,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Pommes de terre et apparentés,pomme de terre sautée ou frite,R,2009,5,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Légumes secs,lentille,R,2007,1,1,mg/kg,Additifs,Acide tartrique  (E334),NQ (20),0,20.0,10.0
Légumes secs,lentille,R,2007,7,1,mg/kg,Additifs,Acide tartrique  (E334),NQ (30),0,30.0,15.0
Légumes secs,lentille,R,2007,34,1,mg/kg,Additifs,Acide tartrique  (E334),ND (10),0,10.0,5.0
Légumes secs,lentille,R,2008,1,2,mg/kg ,Additifs,Acide tartrique  (E334),50,50,50,50
Légumes secs,lentille,R,2008,2,1,mg/kg,Additifs,Acide tartrique  (E334),NQ (20),0,20.0,10.0
Légumes secs,lentille,R,2008,2,2,mg/kg ,Additifs,Acide tartrique  (E334),50,50,50,50
Légumes secs,lentille,R,2008,5,1,mg/kg,Additifs,Acide tartrique  (E334),32,32,32,32
Légumes secs,lentille,R,2008,6,1,mg/kg,Additifs,Acide tartrique  (E334),ND (10),0,10.0,5.0
Légumes secs,lentille,R,2008,7,2,mg/kg,Additifs,Acide tartrique  (E334),ND (10),0,10.0,5.0
Légumes secs,lentille,R,2008,8,1,mg/kg,Additifs,Acide tartrique  (E334),ND (10),0,10.0,5.0
Légumes secs,lentille,R,2008,8,2,mg/kg ,Additifs,Acide tartrique  (E334),50,50,50,50
Légumes secs,lentille,R,2008,9,1,mg/kg,Additifs,Acide tartrique  (E334),ND (10),0,10.0,5.0
Légumes secs,lentille,R,2008,9,2,mg/kg,Additifs,Acide tartrique  (E334),30,30,30,30
Légumes secs,lentille,R,2008,34,2,mg/kg,Additifs,Acide tartrique  (E334),ND (10),0,10.0,5.0
Légumes secs,lentille,R,2009,5,2,mg/kg,Additifs,Acide tartrique  (E334),32,32,32,32
Légumes secs,lentille,R,2009,6,2,mg/kg ,Additifs,Acide tartrique  (E334),50,50,50,50
Glaces et desserts glacés,glace,N,2007,99,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
Glaces et desserts glacés,glace,N,2008,99,2,mg/kg,Additifs,Acide tartrique  (E334),,,,
Chocolat,chocolat noir,N,2007,99,1,mg/l,Additifs,Acide tartrique  (E334),ND (50),0,50.0,25.0
Chocolat,chocolat noir,N,2008,99,2,mg/kg,Additifs,Acide tartrique  (E334),ND (300),0,300.0,150.0
Sucres et dérivés,confiture,N,2007,99,1,mg/kg,Additifs,Acide tartrique  (E334),NQ (20),0,20.0,10.0
Sucres et dérivés,confiture,N,2008,99,2,mg/kg,Additifs,Acide tartrique  (E334),ND (10),0,10.0,5.0
Sucres et dérivés,sucre,N,2007,99,1,mg/kg,Additifs,Acide tartrique  (E334),,,,
